列1,列2,列3,列4,Param1,Param2,Pram3
5日目,農夫ヤコブ,人狼,投票と今日のみんなのセット発言見る限りニコラスディーターカタリナとオイラとあとは襲撃されたトーマスが変更してフリーデルにしてくれたんかな。,,,
5日目,農夫ヤコブ,人狼,>リーザ☆早めにこれたら苦労してないよオイラ。,,,
5日目,農夫ヤコブ,人狼,正直昨日吊られると思ってたから黙って吊られようと思ってたけど【狩人CO】だ。,Coming_out,Hunter,
5日目,農夫ヤコブ,人狼,昨日の手薄だったところ考察してくる。,,,
5日目,少女リーザ,村人,ディーター>>860＞占い師候補との切れ感ってそんなに信じれるものなのかなって私は思うんだけど、その辺りディーターさんは結構重視できると考えてる感じ？…,,,
5日目,少女リーザ,村人,って、ヤコブさん狩人ＣＯね。,,,
5日目,少女リーザ,村人,★吊られそうだと思ってたなら、狩人ＣＯ１日早くした方が良くなかった？,,,
5日目,少女リーザ,村人,みんなヤコブの霊判定を見たいって言ってたし、普通にカタリナさん襲撃ありえる状況だったし言わないで死ぬ利点がリーザは良くわからないんだけどっ。,,,
5日目,羊飼いカタリナ,霊能者,ただいまです。,,,
5日目,羊飼いカタリナ,霊能者,ちらりと戻ってきましたがふむ、狩人COですか……。,,,
5日目,羊飼いカタリナ,霊能者,投票COがないので即時対抗COをおねがいしたいです,,,
5日目,司書クララ,村人,ん、深夜考察ずらした甲斐はあったかな。,,,
5日目,司書クララ,村人,【私狩人だよ】【守護先はリナ鉄板】オトごめん。,Coming_out,Hunter,
5日目,司書クララ,村人,ちょい悩んだんだけど、変えきれなかった。,,,
5日目,司書クララ,村人,ほんと、なんで私襲ってないんだか。,,,
5日目,司書クララ,村人,出ない選択も悩んでたんだけどね。,,,
5日目,司書クララ,村人,というかニコの非狩COほんとどうしてくれようと思ったわよ。,,,
5日目,司書クララ,村人,あと、リザも変に探ろうとしてそうで不安増してたし。,,,
5日目,少女リーザ,村人,ん、ん、まあいっか。,,,
5日目,少女リーザ,村人,【非狩ＣＯ】クララ狩人予想でした。,Estimate,,
5日目,少女リーザ,村人,具体的に、ヤコブ吊りに賛同した辺りはそう思って行動した点。,,,
5日目,司書クララ,村人,まだ起き抜けで、シャワー浴びて眠気払ったばっかりだから、ちょっと珈琲いれてくる。,,,
5日目,司書クララ,村人,軽く灰雑感出すと、ヤコ黒確定。,,,
5日目,司書クララ,村人,ペタ君は、ちょい理由薄めでヤコ黒黒言ってて怪しげ。,,,
5日目,司書クララ,村人,ディタは昨日のシスター投票が不可解さあるけど、逆にそれが白め。,,,
5日目,司書クララ,村人,考察見てても安定してるし、あんまりここでヤコに狩COさせるようには思わないなぁ。,,,
5日目,司書クララ,村人,ニコは白でいいや。,,,
5日目,司書クララ,村人,狩対抗するならこっちでしょう。,,,
5日目,司書クララ,村人,食われ不安アピが、そんな感じしてたし。,,,
5日目,司書クララ,村人,リザは最白,,,
5日目,少女リーザ,村人,もう少し詳しく説明しとくと、明日クララ襲撃が来たらヤコブの霊判定みれねーだろ今日吊らせろ！,,,
5日目,少女リーザ,村人,って聞こえたんだよね昨日のクララから…。,,,
5日目,少女リーザ,村人,あと、ヤコブは狩人ＣＯしたら自信を持って吊れるなと思ってひっかけようとしただけだったんだけど、なんかこれは、ごめん。,,,
5日目,少女リーザ,村人,▼ヤコブを改めて希望。,,,
5日目,農夫ヤコブ,人狼,■ディーター>>777でフリーデル擁護っぽい質問。,,,
5日目,農夫ヤコブ,人狼,尼ライン考察は良く分からないけどペーターより黒くならなくない？,,,
5日目,農夫ヤコブ,人狼,その考察じゃ？,,,
5日目,農夫ヤコブ,人狼,結論▼フリーデルは仲間切りなんかね。,Vote,Diviner,
5日目,農夫ヤコブ,人狼,なんだかディーターは結論に無理してるところがあると思うんだ。,,,
5日目,少女リーザ,村人,>>868クララ＞確かにディーターさんに関してはそうとも思えるよねぇ…。,,,
5日目,少女リーザ,村人,＞逆に白めって感覚一応質問しとこ、★クララ＞「狩対抗」するならこっち（ニコラス）でしょってどうゆう意味？,,,
5日目,少女リーザ,村人,狩人襲撃してたら対抗も何もない気がしたので、「狩ＣＯ」するならこっちでしょって事だった？,,,
5日目,農夫ヤコブ,人狼,って皆さん起きてただ？,,,
5日目,農夫ヤコブ,人狼,待っててもらったかと思うとすまないんだよ。,,,
5日目,農夫ヤコブ,人狼,で、クララ狼か…,,,
5日目,農夫ヤコブ,人狼,嫌な予感的中である意味良かったような。,,,
5日目,農夫ヤコブ,人狼,リーザ☆>>864オイラは基本的には回避で狩人COはしないタイプだからしなかっただよ？,,,
5日目,農夫ヤコブ,人狼,しかもあそこで回避してもみんなの喉も無い人いるし、正直信用されそうにないと思ってた。,,,
5日目,農夫ヤコブ,人狼,カタリナ凸は無いと信じるしか無いと思ってただ。,,,
5日目,羊飼いカタリナ,霊能者,吊り縄３狩人ロラ・・・？,,,
5日目,羊飼いカタリナ,霊能者,は悪手かな,,,
5日目,農夫ヤコブ,人狼,リーザ>>835流石に自吊りだけは無いわー。,,,
5日目,農夫ヤコブ,人狼,>>848ニコラスはリーザの「狩人COを回す」に反応しちゃったんだと思う。,,,
5日目,農夫ヤコブ,人狼,まー、ニコラス白いかなこれ。,,,
5日目,農夫ヤコブ,人狼,クララの洗い出し逝ってくるだー！,,,
5日目,少女リーザ,村人,★ヤコブ>>872＞対抗でなくても、ヨアヒムorトーマス狩人視のみで吊れそうなヤコブさんにどうしてクララさんが対抗したと思う？,questtion,action,
5日目,少女リーザ,村人,しないタイプって回答は一応理解はできるけど手数もったいないだろさっさと回避しろって私は思うので私からの心象は最悪ねっ。,,,
5日目,少女リーザ,村人,まあ、それはいいんだけど。,,,
5日目,少女リーザ,村人,上の回答一応期待してみよう。,,,
5日目,羊飼いカタリナ,霊能者,灰4 者旅年妙狩2 農書,,,
5日目,少女リーザ,村人,カタリナ>>873＞普通にヤコブ吊るだけでokと思う。,,,
5日目,少女リーザ,村人,ここ両狼想定はクララさんが狩人対抗しない方が勝ち筋あるはず。,,,
5日目,少女リーザ,村人,ヤコブが人間のクララ人狼だと正直狼の戦術として意味不明なので、切り捨てていいレベルだと思ってるよ。,,,
5日目,司書クララ,村人,☆妙>>871農旅が狼なら、って話ね。,,,
5日目,司書クララ,村人,ヤコとか正直狩人ありえんｗもしニコ狼なら、まだそっちのが可能性見られるよ。,,,
5日目,司書クララ,村人,昨日吊られかけて、なんでペタ投票とか。,,,
5日目,司書クララ,村人,引き出し狙いだろうから、無理だと思いつつ狩COでしょう。,,,
5日目,司書クララ,村人,私、正直昨日ヨア襲われ見て真っ青なったくらいで、リザ言うように隠す気なくなってたし、ニコ狩で私警戒ってなら、筋通るしね。,,,
5日目,司書クララ,村人,何気に怖かったから非狩COで気が抜けたけど。,,,
5日目,少女リーザ,村人,クララ>>878＞ん、了解。,,,
5日目,少女リーザ,村人,一応変化球なリーザ襲撃とか来たら嫌なので▼農→霊判定黒なら▼年→▼者で３手を希望。,Opinion,Execution,
5日目,少女リーザ,村人,生きてたら考え変わるかもだけど、死んだ場合はこの手順を遺言として私は希望しとくね。,,,
5日目,少女リーザ,村人,＠７,,,
5日目,羊飼いカタリナ,霊能者,狩人対抗に関しては論理的ではなかったりとかするから、あんまりそれって決め打つのもどうかと思ってしまうのですが。,,,
5日目,羊飼いカタリナ,霊能者,正直ここの視点のロック具合は妙の微妙なポイントだと感じるかな,,,
5日目,少女リーザ,村人,カタリナ>>880＞ヤコブ自体はクララが対抗しなくても吊れただろうって点はokだよね。,,,
5日目,少女リーザ,村人,ノリで２騙りしたかっただけみたいなのを考えてる？,,,
5日目,少女リーザ,村人,カタリナさんはそうゆうの好きそうだけど、クララさんが好きそうには見えないよ。,,,
5日目,羊飼いカタリナ,霊能者,よし、組み立てました。,,,
5日目,羊飼いカタリナ,霊能者,▼農→▼書→▼灰の順番でいこうとおもいますやはりここが安牌かと。,Opinion,Execution,
5日目,少女リーザ,村人,おーい。,,,
5日目,少女リーザ,村人,それ言ったらクララ真の場合絶対襲撃されないでしょー。,,,
5日目,少女リーザ,村人,クララ真だよ、クララ真決め打ちって偽だと思っても言って置けばパターン絞れるのに。,,,
5日目,少女リーザ,村人,というか察してこれくらい。,,,
5日目,少女リーザ,村人,それでもクララ襲撃されてなかったら明日は確実にカタリナさん生きてるって意味だからその時点で言えばいいのに…。,,,
5日目,少女リーザ,村人,私が微妙でも何でもいいけど、さすがにこれクララさん真でしょう…。,,,
5日目,少女リーザ,村人,「襲撃されないから狼」くらいしかクララさんを吊れる要素って無かったと私思ってるよ？,,,
5日目,少女リーザ,村人,わざわざヤコブに対抗して、明日襲撃されてない→余計に怪しまれる。,,,
5日目,少女リーザ,村人,みたいな事をクララさんが狼でするとは思えない。,,,
5日目,少女リーザ,村人,まー、実はクララさん吊るって言ったの自体がフェイクかもしれないと言った後にちらりと思ったけど、素だったら嫌なので書いとく。,,,
5日目,羊飼いカタリナ,霊能者,ん？,,,
5日目,羊飼いカタリナ,霊能者,クララさん襲撃されてなかったら私の判定でわかりますよね？,,,
5日目,羊飼いカタリナ,霊能者,クララさん生きてて私が死んでればクララさん偽ってことで,,,
5日目,羊飼いカタリナ,霊能者,私はこれでも霊能力者ですから今日農吊りで白ならクララ吊り、仮に私が襲撃されててもクララ吊り【クララさんは護衛を確実に私にセットしてください】農で黒なら書吊りを飛ばして灰吊りに移動します,,,
5日目,少女リーザ,村人,カタリナ>>886＞あ、あ、うん。,,,
5日目,少女リーザ,村人,ヤコブ黒出てもクララ吊るってカタリナさんが言ってると私思ってたんだよ…。,,,
5日目,少女リーザ,村人,大丈夫そうなので安心した…。,,,
5日目,羊飼いカタリナ,霊能者,【今日は▼農でお願いします】って個人戦なので結局は各々にってことになりますが,Opinion,Execution,
5日目,少女リーザ,村人,【▼ヤコブセットしてるよ】うん、まあ残りは明日。,Vote,Execution,
5日目,少女リーザ,村人,この後おでかけ。,,,
5日目,少女リーザ,村人,一応更新前に１回おでかけから帰ってくるので何か質問あったら残しておいて。,,,
5日目,少女リーザ,村人,＠２,,,
5日目,羊飼いカタリナ,霊能者,>>887 さすがにそこまでバカではないですよっ,,,
5日目,司書クララ,村人,ディタとペタが、どうにも微妙だなぁ･･･。,,,
5日目,司書クララ,村人,どっちも白決めなさげ。,,,
5日目,司書クララ,村人,特にディタはいきなり黒くなったね。,,,
5日目,司書クララ,村人,狩ＣＯ出てから、いっさい反応ないとか怪しすぎるんだけど。,,,
5日目,司書クララ,村人,なにげにアクシデントに弱いタイプか。,,,
5日目,司書クララ,村人,ほんと私襲っておけばよかったのに、リザとニコは、完全に決め打てそう。,,,
5日目,司書クララ,村人,ここはもう最後まで信じていいと思う。,,,
5日目,司書クララ,村人,いちお、ヤコ反論待ち。,,,
5日目,司書クララ,村人,どう組み立ててくるのか見たいし。,,,
5日目,司書クララ,村人,徹夜覚悟ではいるけど、考察出せるなら早めにね。,,,
5日目,少女リーザ,村人,クララさんが居そうな間に頑張ってニコラスさんを黒視してみるので意見plz。,,,
5日目,少女リーザ,村人,クララさんが生きてるのは、ニコラスさんの黒視先だからって考えは？,,,
5日目,少女リーザ,村人,もう１つ、ペーターもディーターもクララが生きてたら手数的に綺麗に吊られると思うのでどうなんだろう。,,,
5日目,少女リーザ,村人,って思った。,,,
5日目,少女リーザ,村人,クララさんをＳＧにするって考えはさすがに無さそうだと思うんだよねぇ…。,,,
5日目,少女リーザ,村人,＠１,,,
5日目,旅人ニコラス,村人,おはよう。,,,
5日目,旅人ニコラス,村人,狩人CO確認。,Information,,
5日目,旅人ニコラス,村人,ディーターは相変わらず素敵な考察。,,,
5日目,旅人ニコラス,村人,ヤコブ→クララを狼に見せようという努力から、クララの白さが増している。,,,
5日目,旅人ニコラス,村人,LWが者なのか年なのかが揺れる。,,,
5日目,旅人ニコラス,村人,もし農が白なら司妙の黒さが増えるけど、今後の吊り順序はリナのいう順序でいいかなーと思ってる。,,,
5日目,旅人ニコラス,村人,年か者か…,,,
5日目,旅人ニコラス,村人,もうここまで生き残ったし、次更新されないと新しい情報が手に出来ない。,,,
5日目,旅人ニコラス,村人,ディーターが狼なら、若しくは年が狼なら、誰を残すだろー？,,,
5日目,旅人ニコラス,村人,って仮定の推理に入ってる。,,,
5日目,旅人ニコラス,村人,クララの黒白はヤコブ占ったら(一応)はっきりすると思ってる。,,,
5日目,旅人ニコラス,村人,で、これまで白削りしてきた狼から、自分も次辺り食われるかもというのは全然ありえない話じゃないと思う。,,,
5日目,旅人ニコラス,村人,クラたんが狩人だったんだね。,,,
5日目,旅人ニコラス,村人,もし本当なら、これまで生き延びてくれて良かったよ！,,,
5日目,旅人ニコラス,村人,疑ってくれて,,,
5日目,司書クララ,村人,リザ＞ニコは、たぶん私最終日ＳＧ扱いだと思ってるよ。,,,
5日目,司書クララ,村人,ここ狼っていうには、1d,,,
5日目,旅人ニコラス,村人,良かった。,,,
5日目,旅人ニコラス,村人,クララの中ではディーターの黒さが増したんだよね？,,,
5日目,旅人ニコラス,村人,ディーターは身の潔白を洗いざらい喋ってほしい。,,,
5日目,旅人ニコラス,村人,一日目二日目の細かなひっかかりをカタリナが上げてくれたから、ディーター自身の弁明を聞きたい。,,,
5日目,司書クララ,村人,私生存させることで、ニコ援護させるっていうのは、さすがに朝悩んでたんだけどね。,,,
5日目,司書クララ,村人,トマ襲うのは変かなー、と。,,,
5日目,司書クララ,村人,私はともかくリザ襲うほうが、共感得られる相手な分大きいと思うのよね。,,,
5日目,司書クララ,村人,あとは、昨日の票ばらけ不安感での修投票は、わたしは白でいいと思う。,,,
5日目,司書クララ,村人,見えてる感情、わざとって感じしないし、なんていうか･･･うん。,,,
5日目,司書クララ,村人,心のままで動いてると思えるのよ。,,,
5日目,司書クララ,村人,そこにこうすることで生き延びれる、みたいな意識はみえないなぁ、って,,,
5日目,旅人ニコラス,村人,んー…,,,
5日目,旅人ニコラス,村人,クララとリーザが狼じゃなければ（ヤコ黒なら）少しはほっとする。,,,
5日目,旅人ニコラス,村人,擁護ありがと（擁護だよね？,,,
5日目,旅人ニコラス,村人,）とりあえず8時を待つ。,,,
5日目,少女リーザ,村人,ニコラスさんは見返したけどやっぱり白いと思いました…。,,,
5日目,少女リーザ,村人,>>627とか、>>711青襲撃バファリン→>>714狩人もういないかもってことか、とか>>792とか見てると人間っぽい気がする…。,,,
5日目,少女リーザ,村人,★ニコラスに質問>>847の【非狩ＣＯ】はやっぱり謎いので、どうしてここで言ったのかこの時考えてた事を聞いてみたい。,questtion,action,
5日目,少女リーザ,村人,クララ>>895>>897＞ん、了解。,,,
5日目,少女リーザ,村人,★リーザを襲う方がって部分がちょっとわからなかった＠０,,,
5日目,旅人ニコラス,村人,もう個人戦とは思ってないから、ちゃんとヤコブにセットしてる。,,,
5日目,旅人ニコラス,村人,一応村人として生き延びようと思ってるよ（笑）ねじれとか言われたけど確かにね。,,,
5日目,旅人ニコラス,村人,私むっつりスナフ○ンだからね。,,,
5日目,旅人ニコラス,村人,ふふふ…,,,
5日目,司書クララ,村人,☆妙＞そのまま。,,,
5日目,司書クララ,村人,トマ残ったほうが、たぶんニコＬＷなら生き残れたと思うってことね。,,,
5日目,旅人ニコラス,村人,☆リザたんが【狩、非狩COは早めに】ってゆったからー！,ans,action,
5日目,旅人ニコラス,村人,早すぎたのかねえ。,,,
5日目,旅人ニコラス,村人,でもマイナスにはならないかと。,,,
5日目,旅人ニコラス,村人,リザたんクラたんお疲れ様。,,,
5日目,旅人ニコラス,村人,私も次の旅の準備に取り掛かるよ～,,,
5日目,農夫ヤコブ,人狼,>>899がいかにオイラの発言総スルーだという…,,,
5日目,農夫ヤコブ,人狼,涙目…,,,
5日目,農夫ヤコブ,人狼,>リーザクララがCOする事で吊りで偽バレるけど、仲間を庇いたかったとかじゃないのかな？,,,
5日目,農夫ヤコブ,人狼,あとリーザやペーターを吊り巻きこみ。,,,
5日目,農夫ヤコブ,人狼,そうするとやっぱりLWがディーターかニコラスか。,,,
5日目,農夫ヤコブ,人狼,やっぱりどちらかというとディーターだと思う。,,,
5日目,ならず者ディーター,人狼,寝落ち…,,,
5日目,ならず者ディーター,人狼,【非狩ＣＯ】反応ないから怪しいとか、コアタイムの考慮一切なしっスか…,Coming_out,,
5日目,ならず者ディーター,人狼,☆リーザ>>864切れ感≠非仲間感。,,,
5日目,ならず者ディーター,人狼,俺も騙り占師は結構仲間を切るものだと思う（昨日はそれを理由に旅を黒寄りにした）けど、尼>>816はクララの黒要素を挙げてるので、旅尼両狼なら赤で「～という理由で書を黒視しろ」っていう指示を出すのが自然だと思うんだよな。,Estimate,,
5日目,ならず者ディーター,人狼,なので、非仲間感。,,,
5日目,ならず者ディーター,人狼,今日は残務処理で遅くなるかな。,,,
5日目,ならず者ディーター,人狼,行ってきま。,,,
5日目,農夫ヤコブ,人狼,クララのディーターのやんわり黒視がクララの考察からしたらどうとでも動かせる位置だし、仲間切りに見えるよね。,,,
5日目,農夫ヤコブ,人狼,うん、司者尼＋商だな。,,,
5日目,農夫ヤコブ,人狼,とにかく、明日カタリナ生かされるか殺されるかは知らんけどオイラ真って分かるはずだから遺言通りに頼んだ！,,,
6日目,少女リーザ,村人,何の捻りもない襲撃先だ、そりゃそうですよね。,,,
6日目,少女リーザ,村人,とりあえずクララさんが居たら言いそうだった事をディーターさんに言っておこっと。,,,
6日目,少女リーザ,村人,ディーター>>904寝落ちしてたんだから、コアタイム考慮とか関係ないでしょ。,,,
6日目,少女リーザ,村人,ぶっちゃけそれは甘え。,,,
6日目,少女リーザ,村人,あ、それとは別に回答自体は理解した。,,,
6日目,少女リーザ,村人,でも、わざと表で言うことによって非仲間感演出とかも普通にありえると思うんだよね。,,,
6日目,少女リーザ,村人,別にニコラスさんは白いんだけど、白視する理由が微妙って意味,,,
6日目,少女リーザ,村人,あと、発言数切れてたので前日のお返事らしきもの。,,,
6日目,少女リーザ,村人,ニコラス>>902んー…,,,
6日目,少女リーザ,村人,ニコラスさんは白決め打っていいかな、うん。,,,
6日目,少女リーザ,村人,いいだろう多分←決め打ってないだろこれクララ>>901＞確かにトーマスさん残したほうがニコラスさん狼の場合生き残れたかもねぇ…。,,,
6日目,少女リーザ,村人,よし寝る。,,,
6日目,少女リーザ,村人,おやすみ。,,,
6日目,少年ペーター,狩人,ええ…,,,
6日目,少年ペーター,狩人,おはようございます。,,,
6日目,少年ペーター,狩人,大変申し訳ないです。,,,
6日目,少年ペーター,狩人,【ボクが狩人です】いや本当…。,Coming_out,Hunter,
6日目,少年ペーター,狩人,護衛先変更もあと20秒差くらいでクララに変えられませんでした。,,,
6日目,少年ペーター,狩人,ジャンピング土下座ですもう本当に…,,,
6日目,少年ペーター,狩人,むしろ村人狩人騙りしたクララには真剣に敬意を表したいです本当。,,,
6日目,少年ペーター,狩人,情けない…,,,
6日目,少年ペーター,狩人,で、なんで出たかって説明には後ほど。,,,
6日目,少年ペーター,狩人,まず今５人。,,,
6日目,少年ペーター,狩人,偽装襲撃から４人で僕吊りならカタリナ襲撃、僕以外で僕がSGだったら狼は僕を襲撃するでしょう。,,,
6日目,少年ペーター,狩人,なら今出ることと後で出ることに変わりはありません。,,,
6日目,少年ペーター,狩人,むしろみんなの思考材料になれるだけ良い感じ。,,,
6日目,少年ペーター,狩人,なんでクララ護衛じゃなかったかはさっきも言ったけど寝てたからなので何も言えません。,,,
6日目,少年ペーター,狩人,だからせめて今日は先に▼ディタをしてほしいかな、と。,Estimate,,
6日目,少年ペーター,狩人,ここから自分の感情丸出しの今までの自分の発言流れを書いてくね。,,,
6日目,少年ペーター,狩人,これも鳩からという自分の忙しさ、情けなさ、考察の分かりにくさに乾杯。,,,
6日目,少年ペーター,狩人,今までの護衛は、羊→妙→羊→羊。,,,
6日目,少年ペーター,狩人,今日の羊は何度も言うけど寝てただけ。,,,
6日目,少年ペーター,狩人,本来はクララとか自分で知ってる。,,,
6日目,少年ペーター,狩人,妙に変えたのは灰狩人抜き狙い。,,,
6日目,少年ペーター,狩人,それ以外は特になし。,,,
6日目,少年ペーター,狩人,なんで妙にしたのかは後ほど。,,,
6日目,少年ペーター,狩人,農が黒なのは明らか、妙旅は白決めうちほぼ入ってますので(明日になったら別)とりあえず▼は者で希望はFA。,Opinion,Execution,
6日目,少年ペーター,狩人,妙の理由を導こうとすると鳩じゃ無理で箱じゃないといけない罠。,,,
6日目,少年ペーター,狩人,後でなんとかします。,,,
6日目,少年ペーター,狩人,リーザは今まで白いし昨日の午後始めのヤコブ吊りも白いから大分白い。,,,
6日目,少年ペーター,狩人,ニコラスには劣るけど。,,,
6日目,少年ペーター,狩人,ニコラスは昨日の非狩COも含めて全てて白いので完全白。,,,
6日目,少年ペーター,狩人,決めうち。,,,
6日目,少年ペーター,狩人,リーザもだけどニコラスの方が白いね。,,,
6日目,少年ペーター,狩人,ディタしか残ってない。,,,
6日目,少年ペーター,狩人,昨日ヤコブ吊りが確定してからの>>870はライン切りと見る。,,,
6日目,少年ペーター,狩人,▼ディタで終わらなかったら僕吊りでも正直良いから▼,Opinion,Execution,
6日目,少年ペーター,狩人,▼ディタ、かな。,Opinion,Execution,
6日目,少年ペーター,狩人,自吊り発言は良くないけど。,,,
6日目,少年ペーター,狩人,けど。,,,
6日目,少年ペーター,狩人,昨日ヤコブがクララ投票じゃなくてディタなのも中途半端なライン切りかな？,,,
6日目,少年ペーター,狩人,意味が余りに無いけど。,,,
6日目,少年ペーター,狩人,喉はあるんで質問ならいくらでも飛ばして下さい。,,,
6日目,羊飼いカタリナ,霊能者,【ヤコブは人狼でした】,Divined_inquested,Wolf,
6日目,少年ペーター,狩人,僕吊りならカタリナ襲撃って嘘だね。,,,
6日目,少年ペーター,狩人,僕吊りでも灰の白つって終わり、だ。,,,
6日目,少年ペーター,狩人,慌てすぎ僕。,,,
6日目,少年ペーター,狩人,嘘付いてごめんなさい。,,,
6日目,少年ペーター,狩人,箱は午後に手に入れる予定。,,,
6日目,少年ペーター,狩人,少しだけ。,,,
6日目,少年ペーター,狩人,後は鳩で頑張る。,,,
6日目,少年ペーター,狩人,どうみても勝負所。,,,
6日目,少年ペーター,狩人,近所のネカフェだと思ってた所レンタルビデオ屋だった！,,,
6日目,少年ペーター,狩人,oh…,,,
6日目,少年ペーター,狩人,昼ご飯の時無理だった…,,,
6日目,少年ペーター,狩人,僕鳩から頑張る。,,,
6日目,少年ペーター,狩人,ということで出来るだけ質問飛ばしてくれると答えやすいし分かりやすいの一石二鳥なので嬉しいです。,,,
6日目,羊飼いカタリナ,霊能者,ま、ほぼノータイムで▼年でいいとおもいます。,Opinion,Execution,
6日目,少女リーザ,村人,ノータイム▼ペーターにセット。,Opinion,Execution,
6日目,少女リーザ,村人,いや嘘です、ちょぴっとだけ悩んだ。,,,
6日目,少女リーザ,村人,とりあえず私人間なのでペーターがほんっとうに狩人ならニコラスとディーターで悩んで考察出してっｗクララさんがさすがに素村で騙る人には見えないんだけどなぁ…,,,
6日目,少女リーザ,村人,３ＣＯになったらどうするつもりだったんだろ。,,,
6日目,少女リーザ,村人,そこで解除しても、３ＣＯからの解除だと２騙りごまかしたようにしか見えないよねぇ？,,,
6日目,少女リーザ,村人,それにしてもペーター視点から、ヤコブとクララの２ＣＯって狼２騙りに見えないものなの？,,,
6日目,少女リーザ,村人,カタリナさん抜かれてクララさんが残ったらクララさん吊っちゃうよね？,,,
6日目,少女リーザ,村人,ここがちょっと納得できなかったり。,,,
6日目,少女リーザ,村人,あと思いついたので言っておくとペーターを後吊りにすると私が死んで居て、ペーターがニコラスさんに対して「こうゆう利点があったから僕が本物！,,,
6日目,少女リーザ,村人,」みたいな説得が通ってしまいそうで怖いです。,,,
6日目,少女リーザ,村人,ちょーこわい。,,,
6日目,少女リーザ,村人,なのでやっぱり▼ペーターお出かけなので、また夜にっ。,Opinion,Execution,
6日目,少女リーザ,村人,あ、それは無いか。,,,
6日目,少女リーザ,村人,何を言ってるんだ私は。,,,
6日目,少女リーザ,村人,カタリナ、ペーター、ニコラスで残ったらお互い狼確定してるじゃん。,,,
6日目,少女リーザ,村人,はー、しんでこよう。,,,
6日目,少年ペーター,狩人,クララ(どこか)もリーザ>>727もトマ>733も狩人について発言しちゃうから、狩人読まれるんじゃないかと思って僕は必死で非狩ブラフしたりとかしたんだよ…,,,
6日目,少年ペーター,狩人,とアピール。,,,
6日目,少年ペーター,狩人,>>919狼の二騙りに見えるも何も、クララ死んだから…,,,
6日目,少年ペーター,狩人,でも、たしかに狼二騙りの発想は無かった。,,,
6日目,少年ペーター,狩人,正直クララ白かったからね。,,,
6日目,少年ペーター,狩人,そんで、ヤコブ吊らすために狩人村人騙りならありでしょ。,,,
6日目,少年ペーター,狩人,どう考えてもヤコブ黒だったし、狩人墓地読みは普通。,,,
6日目,少年ペーター,狩人,>>862「クララが～」…,,,
6日目,少年ペーター,狩人,白位置のクララがやっぱり白かった(>>829->>832)→狼(＝ヤコブ)の判定を見せないための狼の延命措置かな、と。,,,
6日目,少年ペーター,狩人,まあつまりどうせディーター狼だろうなーとかその時思ってた訳ですはい。,,,
6日目,少年ペーター,狩人,まあ今もそう思うけど。,,,
6日目,少年ペーター,狩人,あとヤコブの黒要素。…,,,
6日目,少年ペーター,狩人,っているの？,,,
6日目,少年ペーター,狩人,まあいいけど。,,,
6日目,少年ペーター,狩人,まず今まで黒かったでしょ。,,,
6日目,少年ペーター,狩人,あと昨日の吊り。,,,
6日目,少年ペーター,狩人,これで完全黒。,,,
6日目,少年ペーター,狩人,吊り動かしたのは狼なんだから、狼がヤコブ襲撃からフリーデル,,,
6日目,少年ペーター,狩人,に動かしたってことはヤコブ黒で判定を見せないための措置でしょう。,,,
6日目,少年ペーター,狩人,>>919僕が言うのもあれだけどクララは真狩にしか狼視点でも見えないでしょ。,,,
6日目,旅人ニコラス,村人,こんばんは。,,,
6日目,旅人ニコラス,村人,鳩は鳩でも箱風な鳩があるの思い出した。,,,
6日目,旅人ニコラス,村人,死出の旅に行くのは自分じゃないかと思ってけど…,,,
6日目,旅人ニコラス,村人,クララだった。,,,
6日目,旅人ニコラス,村人,残念だ…,,,
6日目,旅人ニコラス,村人,最後まで微灰だと疑ってた自分が残念だ(肩落とし)変なCoしたら吊るよって昨日言ってたけど、ぺーター、他の弁明方法はなかった？,,,
6日目,旅人ニコラス,村人,修農とのラインをよく見返してみる。,,,
6日目,旅人ニコラス,村人,ディーターの発言を待ってる。,,,
6日目,旅人ニコラス,村人,リザの意見に付いてくよ。,,,
6日目,旅人ニコラス,村人,黒見つけたいから……,,,
6日目,少年ペーター,狩人,簡単灰考察。,,,
6日目,少年ペーター,狩人,元々：〇：旅＞妙書＞＞＞＞＞＞＞者：●ニコラス：昨日の不可解な狩人CO他、色々単独感。,Vote,Diviner,
6日目,少年ペーター,狩人,黒いとは言わせないレベル。,,,
6日目,少年ペーター,狩人,白すぎて光ってる。,,,
6日目,少年ペーター,狩人,リーザ：>>874農はライン切れてる感。,,,
6日目,少年ペーター,狩人,農の素直さが。,,,
6日目,少年ペーター,狩人,それ以外にも昨日の色々が白いのは明らか。,,,
6日目,少年ペーター,狩人,まあニコラスに劣るのも文句言われたくないな。,,,
6日目,少年ペーター,狩人,者：昨日の者の発言後半読めない件。,,,
6日目,少年ペーター,狩人,(鳩のせい)さーせん。,,,
6日目,少年ペーター,狩人,特に黒くないけど白くもない。,,,
6日目,少年ペーター,狩人,>>870もライン切りって見る。,,,
6日目,少年ペーター,狩人,他二人白過ぎ。,,,
6日目,少年ペーター,狩人,まあ悩む要素なく者黒考察なんだけどね。,,,
6日目,少年ペーター,狩人,>>925とりあえず、狩人なら確実にCOしなきゃいけないタイミングだと思うよ。,,,
6日目,少年ペーター,狩人,喉が少なくなってきたからとりあえず温存入るね少しずつ＠７,,,
