列1,列2,列3,列4,Param1,Param2,Pram3
5日目,旅人ニコラス,村人,そしたらクラがいつも通りジム票カパね。…,,,
5日目,旅人ニコラス,村人,気付かない可能性もあったカパけど。,,,
5日目,旅人ニコラス,村人,ペタ>>936 一言言わせて貰うと、ポク狼だとしても、あれほどの寡黙狼抱えて勝利なんて望まないカパ。,Opinion,Facilitator,
5日目,旅人ニコラス,村人,オトの姿勢ブレだとしても赤か白か（あるいは両方）で喋るよう促すか、寡黙吊りをめっちゃ押しすると思うカパよ。…,,,
5日目,旅人ニコラス,村人,ペタにポクがそういうタイプだと見られてたならションボリカパけど、そう見えたんならしょうがないカパ。,,,
5日目,旅人ニコラス,村人,★もしペタが狼だとして、オトと生存勝利目指すカパ？,,,
5日目,旅人ニコラス,村人,議事録潜って来るカパパー。,,,
5日目,旅人ニコラス,村人,ああ、読み直してきて気付いた。,,,
5日目,旅人ニコラス,村人,パメは昨日の終わり際に票数推理してるカパね。,,,
5日目,旅人ニコラス,村人,>>866で。,,,
5日目,旅人ニコラス,村人,これパメが気付いてないは無くなったカパ。,,,
5日目,旅人ニコラス,村人,>>955～推測色々訂正カパ。,,,
5日目,旅人ニコラス,村人,ペタ懸念：最後のほう無視して欲しいカパ。,,,
5日目,旅人ニコラス,村人,パメ懸念：パメがオト票、クラがジム票カパ。,,,
5日目,村娘パメラ,村人,うーん…,,,
5日目,村娘パメラ,村人,私の理解が足りてないみたいです…。,,,
5日目,村娘パメラ,村人,それなりに戦略的価値があると思ってるのだけど…。,,,
5日目,村娘パメラ,村人,喉使ってくれた皆さんごめんなさい。,,,
5日目,村娘パメラ,村人,【自吊り提案は撤回】し、以降進行中は触れません。,,,
5日目,村娘パメラ,村人,墓下かエピでお説教されてきます…。,,,
5日目,村娘パメラ,村人,・ニコさんの>>955からの投票考察について。,,,
5日目,村娘パメラ,村人,狼は3d票がアルビンに集まっているところを見ると、常に相談して決めていたのではないかと思います。,,,
5日目,村娘パメラ,村人,そうすると、ニコさん考察に>>958の忘れ物が出るのは、狼の意識の中では考えにくくいですね。,,,
5日目,村娘パメラ,村人,状況考察を恐れずやってる点で、かなりの白要素だと思います。,,,
5日目,少年ペーター,人狼,ヤコにぃ１ｄ◇>>118対抗非対抗保留してるけど、リナねぇがもうCOしてるわけだから非対抗するのは確定。,,,
5日目,少年ペーター,人狼,ライン切り（というかライン消し？,,,
5日目,少年ペーター,人狼,）としてあり得ない範囲ではない。,,,
5日目,少年ペーター,人狼,占い希望はオトにぃ（>>283）だけど違和感なし。,,,
5日目,少年ペーター,人狼,リナねぇとのやりとりはなし、占い師についても２ｄの判定を見てからとして保留。,,,
5日目,少年ペーター,人狼,２ｄ◇リナねぇから中途半端な評価（>>350）。,,,
5日目,少年ペーター,人狼,ここはちょっと突っ込んでみた（>>450）んだけど返答,,,
5日目,少年ペーター,人狼,（>>470）からは判断できず。,,,
5日目,少年ペーター,人狼,>>354からはクラねぇ偽でロック。,,,
5日目,少年ペーター,人狼,クラねぇ偽は村長さん（>>341）に続き２番目と早いし、狼ならアルにぃを吊りたいはずだから非ラインっぽい。,,,
5日目,少年ペーター,人狼,３ｄ◇リーちゃん白判定で思考リセット。,,,
5日目,少年ペーター,人狼,その後占い師の方に目が行ってるけど、前日まではリーちゃんからのラインで占い師真贋を考察してたので違和感なし。,,,
5日目,少年ペーター,人狼,リナねぇの偽CO（？,,,
5日目,少年ペーター,人狼,）>>695の後に非狩CO（>>696）ここは判断不可。,,,
5日目,少年ペーター,人狼,４ｄ◇>>885>>886>>902は正直な感情に見えるし非ライン。,,,
5日目,少年ペーター,人狼,ラインがありそうだと思うのは「ニコちゃん≧パメねぇ＞ヤコにぃ」で単体のGSは「ニコちゃん＞ヤコにぃ＞パメねぇ」だったんだけど、>>715とかがあったから現状「ヤコにぃ≧ニコちゃん＞パメねぇ」ライン含めてのGSは白：農＞旅≧娘：黒と見てるよ。,,,
5日目,少年ペーター,人狼,ただ、やっぱり単体での>>666>>715で指摘した部分が大きい感じは否めないなー。,,,
5日目,少年ペーター,人狼,>>957 ニコちゃんあ、確かに僕がオトにぃと仲間でもしゃべらない限りは一緒に生存勝利は望まないなー。,,,
5日目,少年ペーター,人狼,できる限りしゃべらせようとするし、ある程度でもしゃべってくれるなら生存勝利も目指したかもしれないけど。,,,
5日目,少年ペーター,人狼,ここは性格まで考慮してなかったよ、ごめんね。,,,
5日目,少年ペーター,人狼,クラねぇとヨアにぃがなにやら大人なムードに…！？,,,
5日目,少年ペーター,人狼,ぼ、僕は子供だから何も見てないよ＞＜議事録を見てるよ（逃 ＠８,,,
5日目,農夫ヤコブ,村人,ただいまだ～チルチルの母親ミチルのミルクで作っただ。,,,
5日目,農夫ヤコブ,村人,食べてけろ～墓下にもお供えしとくべな。,,,
5日目,農夫ヤコブ,村人,つ【絞りたて牛乳ソフトクリーム】パメラの自吊りについて色々考えて原稿書いた後、撤回宣言。,,,
5日目,農夫ヤコブ,村人,orz書いたら即座に投下するべきだべか。,,,
5日目,農夫ヤコブ,村人,迷って推敲する時間を与えない娘は小悪魔そこのけにおらを振り回してるだよ。,,,
5日目,農夫ヤコブ,村人,せっかくパメラロックが解除されつつあったが、自吊り発言とかされると撤回したといえどまた疑いがニョキニョキ生えてくるべ。,,,
5日目,農夫ヤコブ,村人,おらはニコ白ほぼ動かねえんで、ペタかパメラのどっちかで間違いないと思ってるべ。,,,
5日目,農夫ヤコブ,村人,だが2人のどっちかというと本当に迷うとこだべよ。,,,
5日目,農夫ヤコブ,村人,今日灰吊り、明日があれば明日クララ吊りなら、今日はパメラと決めずにペタ吊りも視野に入れて考えるだよ。,,,
5日目,農夫ヤコブ,村人,正直昨日いなかったペタが、頼りのリナがいなくなって,,,
5日目,農夫ヤコブ,村人,テンション急降下のLW像に重なって仕方ねえだ。,,,
5日目,農夫ヤコブ,村人,パメラはおらへの強引な疑いが、なんとしてもSGを吊りたい狼なのかロックかかりまくった村側なのかわからねえ部分があるが、オトが黒だとわかったときの>>914、>>918は演技ではないように感じたべ。,,,
5日目,農夫ヤコブ,村人,考える時間ができると良かれと思ってややこしいほうに転がるタイプかなんかもわかんねえけど。,,,
5日目,農夫ヤコブ,村人,屋が白なら全力で吊られないようにするつもりだったって、自分白なら屋が,,,
5日目,農夫ヤコブ,村人,黒でもそうしてほしいだ。,,,
5日目,農夫ヤコブ,村人,オトの発言を読み返したが、寡黙とリナに初回▼希望出されるとこみると、仲間からのフォローはほぼなかったと予想するべ。,Estimate,,
5日目,農夫ヤコブ,村人,>>747、●羊▼長の記号を逆に間違えたと予想。,Vote,Execution,
5日目,農夫ヤコブ,村人,>>899、狼予想1人しか言ってないのは正直すぎだべ。,,,
5日目,農夫ヤコブ,村人,この2つからすると意見の多いところに追従してるように感じる。,,,
5日目,農夫ヤコブ,村人,初心者としては仲間に当たらない限りそうするのが無難だし妥当なとこか。,,,
5日目,農夫ヤコブ,村人,>>899、怪しいのがパメラと言っているだな。,,,
5日目,農夫ヤコブ,村人,村長に理由聞かれても答えなかったあたり、嘘が苦しいのともともとパメラが疑い集中してたのとで本当のことを言ったか、別の誰かを庇ったのか区別がつかねえだよ。,,,
5日目,農夫ヤコブ,村人,議事もっかい見直してくるべよ。,,,
5日目,旅人ニコラス,村人,ペタ>>964 回答アリガトカパ。,,,
5日目,旅人ニコラス,村人,ポクちょっと言い方きつかったかもカパ、ゴメンカパ。,,,
5日目,旅人ニコラス,村人,>>958追記。,,,
5日目,旅人ニコラス,村人,パメが>>866言ってペタが自投票、の時点でクラのジム票ほぼ確定カパ。,,,
5日目,旅人ニコラス,村人,で、パメ狼でペタ黒塗りのとっさの判断だとすれば凄いカパ。,,,
5日目,旅人ニコラス,村人,ポクは>>860見ても、とっさに投票確認に結び付けなかったカパから、素直に凄いカパ。,,,
5日目,旅人ニコラス,村人,これが素村の冴えか、狼で無効票を常に気にしていたからかって言われると、,,,
5日目,旅人ニコラス,村人,どっちかといえば後者に取見えるカパけど。,,,
5日目,旅人ニコラス,村人,けどー…,,,
5日目,旅人ニコラス,村人,今日の１発言目>>914は白く思うカパよ。,,,
5日目,旅人ニコラス,村人,黒驚くより>>866の自分推理を信じた正解が出た反応として普通カパ。…,,,
5日目,旅人ニコラス,村人,これ、翌日のオト黒見せるための仲間切り、カパかなあ。,,,
5日目,旅人ニコラス,村人,けど、自吊りを最善とか言うパメっぽさからみると、素直な喜びの村要素と感じるんだカパ。…,,,
5日目,旅人ニコラス,村人,あー、わからんカパ…,,,
5日目,旅人ニコラス,村人,パメロック外そうとしてるカパけど、ほんとわからんカパー！,,,
5日目,少年ペーター,人狼,パメねぇの投票先推理（>>866）が面白そうなので僕も考察してみる。,,,
5日目,少年ペーター,人狼,パメねぇが狼なら、言い出した本人でもあるし連日の投票先に違和感なし。,,,
5日目,少年ペーター,人狼,ニコちゃんは>>956「最初から票なんてばらけさせないカパ」に同意。,,,
5日目,少年ペーター,人狼,そもそもやる意味がないしね。,,,
5日目,少年ペーター,人狼,ニコちゃんはこういう考えがすごく共感できるだけにやっぱり狼っぽくはないんだよなー。,Estimate,Citizen,
5日目,少年ペーター,人狼,ヤコにぃは性格的にやりそうではあるけど、これまでの考察で感じた白さは全く変わらず。,,,
5日目,少年ペーター,人狼,正直に言うとやっぱり僕はパメねぇロック外れてないと思う。,,,
5日目,少年ペーター,人狼,パメねぇがそれほどまでに超黒いからとかじゃなく、ヤコにぃとニコちゃんが白いから。,,,
5日目,少年ペーター,人狼,やっぱり村側灰が白いと自然に狼は浮かび上がってくるものだと思うし。,,,
5日目,少年ペーター,人狼,>>966 ヤコにぃ昨日来れなかったのは僕の責任だけど、リアル事情なんだよ…。,,,
5日目,少年ペーター,人狼,それに「昨日いなかった＝テンション急降下」は強引じゃない？,,,
5日目,少年ペーター,人狼,テンション評価するなら今日の僕を見て判断すべきだと思うよ,,,
5日目,旅人ニコラス,村人,あーーー…,,,
5日目,旅人ニコラス,村人,考察が進まんカパ！,,,
5日目,旅人ニコラス,村人,とにかく、考えは纏まらないわ眠いわで脳内ごっちゃごっちゃしてるけど、ヤコ白だけは確信持って言うカパ。,,,
5日目,旅人ニコラス,村人,今日は灰吊り希望、パメペタどっちかで出すカパ！,,,
5日目,旅人ニコラス,村人,で、パメのほうが今は吊り重めカパ。,,,
5日目,旅人ニコラス,村人,そうだ、ペタに質問カパー。,,,
5日目,旅人ニコラス,村人,>>817で聞いたカパけど答え貰ってないカパよね？,,,
5日目,旅人ニコラス,村人,ってなわけで★狩人誰だと思ってたカパ？,,,
5日目,農夫ヤコブ,村人,ペタ>>973＞おらはリアル事情の件でクララにも怒られたわけだが、どうしても心情ってものに想像が働いちまうだよ。,,,
5日目,農夫ヤコブ,村人,LWは今ひとりぼっちで涙目だと思うべ。,,,
5日目,農夫ヤコブ,村人,逃げたい心境で戦ってるのかもしれねえと思ってな。,,,
5日目,農夫ヤコブ,村人,リアル事情だというのは理解するが、そういう想像するのがおらの楽しみかもしれねえよ、すまねえべ。,,,
5日目,農夫ヤコブ,村人,>>972 投票先についてはおらはロジック大の苦手だべ、おら狼でも票は本決定に合わせるだね。,,,
5日目,農夫ヤコブ,村人,パメラの,,,
5日目,農夫ヤコブ,村人,>>866がなに言ってるかしばらくわからず、まず最初に思ったのが、なぜ狼側のクララが商にセットしたというのをそのまま信じられるのか、ということだったべ。,,,
5日目,農夫ヤコブ,村人,判断に悩むんで、質問させてほしいだよ。,,,
5日目,農夫ヤコブ,村人,★ペタ＞おらの>>784について何か思うことはないだかね？,,,
5日目,農夫ヤコブ,村人,ペタの目の前にあるのに完全にスルーされてるだで、おらペタが黒く感じられちまうんだが。,,,
5日目,農夫ヤコブ,村人,ペタの気になる部分は>>665でリナ>>674と似たような,,,
5日目,農夫ヤコブ,村人,質問を二人しておらにしてること。,,,
5日目,農夫ヤコブ,村人,その間たった4分。,,,
5日目,農夫ヤコブ,村人,赤で相談してほぼ同時に出したなら、これがよほど黒塗りの良い材料になると考えたんだべな。,,,
5日目,農夫ヤコブ,村人,だが白3人の意見を聞いたところ、あれを偽決め打ったと解釈したのは1人もいないだよ。,,,
5日目,農夫ヤコブ,村人,ほかの人が同じ発言するのを見ても、おらもそんな解釈はできねえ。,,,
5日目,農夫ヤコブ,村人,この部分にリナとの強いラインを感じちまうんだが、ペタはなんか意見あるだかね？,questtion,action,
5日目,農夫ヤコブ,村人,★パメラ＞おらの>>854、>>855,,,
5日目,農夫ヤコブ,村人,>>856についてどう考えるか聞かせてほしいだよ。,,,
5日目,農夫ヤコブ,村人,おらが指摘したのは単なる可能性の話だで、おらじゃなくても誰が言ってもおかしくねえだよ。,,,
5日目,農夫ヤコブ,村人,ああいうのは、おらが娘は狼か狂人だと思うと黒塗ってきてはじめて罠として使えるだよ。,,,
5日目,農夫ヤコブ,村人,それでリザを黒と間違えたおらが言うのもアレだべが、あの程度で釣れたと言ってたら危険極まりないと思うんだが、そのへんはどう考えてるだべか？,questtion,action,
5日目,農夫ヤコブ,村人,ニコ、迷うのは同じだ～ニコは信じてるだよ,,,
5日目,少年ペーター,人狼,>>974 ニコちゃん僕は狩人をピンポイントで予想しないんだけど、旅商長は役職に関らず同じ感じで発言しそう。,Estimate,,
5日目,少年ペーター,人狼,農青娘女はなんとなく狩人っぽくない。,Estimate,,
5日目,少年ペーター,人狼,屋：不明こんな感じだった。,Estimate,,
5日目,少年ペーター,人狼,>>976 ヤコにぃ僕は思ったことをそのまま言っただけだから弁明のしようがないなーと思ってスルーしたよ。,ans,action,
5日目,少年ペーター,人狼,ちなみに、僕もあれを「偽決め打った」とは解釈してなかったよ。,,,
5日目,少年ペーター,人狼,ヤコにぃ自身>>570「偽決め打ち【たくなって】きた」って,,,
5日目,少年ペーター,人狼,発言してるでしょ？,,,
5日目,少年ペーター,人狼,ただ、言葉尻の口論しても意味ないし。,,,
5日目,少年ペーター,人狼,ちなみに「赤で相談してほぼ同時に出した」ってのがよくわからない。,,,
5日目,少年ペーター,人狼,黒塗りするならどちらか一人だけでよくない？,,,
5日目,少年ペーター,人狼,現状▼パメねぇ。,,,
5日目,少年ペーター,人狼,クラねぇを吊るかどうかはジムにぃに一任するよ。,,,
5日目,少年ペーター,人狼,もしクラねぇを吊ってもロックは外れないかもしれないけど、できるだけフラットに見るようには努力する（今日も頑張ってたつもりではあるけど）覗いてはいると思うけど、喉自重する＠４,,,
5日目,村娘パメラ,村人,・考察前に>>977のヤコさんに回答しますね…。,,,
5日目,村娘パメラ,村人,まず、狼要素として断定するに足らない指摘であることは、ニコさん指摘>>862でもある通りですが、私はここであえてカマ掛け的断定口調をしています。,,,
5日目,村娘パメラ,村人,このあたりの経緯は>>819 >>838 >>844 >>862。,,,
5日目,村娘パメラ,村人,勝負所で多少冒険して追い込みをかけた結果、自分自身に疑いがかかるとこまでは読んでなかったというか…,,,
5日目,村娘パメラ,村人,、人を騙そうとする人は当然狼の疑いがかかる,,,
5日目,村娘パメラ,村人,というわけで、私にとって不利な要素でしたね…。,,,
5日目,村娘パメラ,村人,そこは否定しません。,,,
5日目,村娘パメラ,村人,次に、私が「今までにない行動」をしなかった理由は、そこまでに狼が動揺するような勝負所がなかっただけです。,,,
5日目,村娘パメラ,村人,決定機を見つければ、私はどんな状況でも畳みかけますし、今までもそうしてきました…。,,,
5日目,村娘パメラ,村人,4d決定前もその一つです…。,,,
5日目,村娘パメラ,村人,でも…,,,
5日目,村娘パメラ,村人,さらにたたみかけようとした結果が、ヤコロックというわけです。,,,
5日目,村娘パメラ,村人,これはちょっと急ぎすぎたってことです…,,,
5日目,村娘パメラ,村人,（恥。,,,
5日目,青年ヨアヒム,村人,戻ってきましたよ。,,,
5日目,青年ヨアヒム,村人,とりあえず、旅の２ｄの希望を振り返りますと、旅は●妙○娘▼屋そして>>645「昨日はオト吊り以外考えていなかった」。,Vote,Diviner,
5日目,青年ヨアヒム,村人,最黒視妙からここに○妙がないのはちょっと違和感はあるけど、屋をここまで切るのは正直危険か…？,,,
5日目,青年ヨアヒム,村人,屋を吊りたくて仕方なくみえる。,,,
5日目,青年ヨアヒム,村人,書>>950な…,,,
5日目,青年ヨアヒム,村人,この人なにを…？,,,
5日目,青年ヨアヒム,村人,べ、別になめたくなんてないんだから！,,,
5日目,青年ヨアヒム,村人,>>945>>955よかろう…,,,
5日目,青年ヨアヒム,村人,俺の心の叫びを聞けぇ！,,,
5日目,青年ヨアヒム,村人,　,,,
5日目,青年ヨアヒム,村人,私は…,,,
5日目,青年ヨアヒム,村人,なんという無駄発言を…。,,,
5日目,青年ヨアヒム,村人,年は●青○娘▼妙▽屋。,Vote,Execution,
5日目,青年ヨアヒム,村人,第二が屋ということでライン切りにしては結構吊り人気だったし危険か…？,,,
5日目,青年ヨアヒム,村人,むしろ第二だからこそのライン切りでしょうか…。,,,
5日目,村娘パメラ,村人,・ヤコへの回答に捕捉。,,,
5日目,村娘パメラ,村人,私の>>692は結果としての娘黒要素だと思っています。,,,
5日目,村娘パメラ,村人,なぜなら、私はあの場で追求したのは狼を吊りきることだけで、自分の白黒は度外視しています。,,,
5日目,村娘パメラ,村人,村勝利のために、私が生きている必要は必ずしもないと思っているからです。,,,
5日目,村娘パメラ,村人,ただ、疑惑が向けばそれだけ考察の手間がかかるし、吊り縄も減る。,,,
5日目,村娘パメラ,村人,そこが今回の私の立ち回りの問題点と認識しました。,,,
5日目,村娘パメラ,村人,[狼陣営評]・カタリナ：ロケットCO狼ということで、独断専行型>>853だったのは正しい評価と思います。,,,
5日目,村娘パメラ,村人,オットーさんが赤も含めて「寡黙」ことは、リナの早期投了に現れているジム考察>>848像からも合致します。,,,
5日目,村娘パメラ,村人,従って、今回は狼陣営の連携はあまり良いものではないと思います。,,,
5日目,村娘パメラ,村人,単なる単独切れ投了ですね…。,,,
5日目,村娘パメラ,村人,・毎日の特定の一人への集中砲火は、狼の隠れ蓑だと理解しています。,,,
5日目,村娘パメラ,村人,狼はあと2人灰を吊らなければいけな,,,
5日目,村娘パメラ,村人,いわけですから、今日の時点で私以外の誰かへのとっかかりを作っているという仮説を持っています。,,,
5日目,村娘パメラ,村人,灰考察は、そこを起点に考察します。,,,
5日目,村娘パメラ,村人,・状況考察の積み重ねを見ると、私はニコさん決め打ちです。,Estimate,Wolf,
5日目,村娘パメラ,村人,でも今の状況ではもう一人信じなければならないので、年農をフラットに見てみます。,Estimate,Wolf,
5日目,神父ジムゾン,霊能者,さて、もうすぐ時間ですがまだ希望は出てないみたいですね。,Estimate,Wolf,
5日目,神父ジムゾン,霊能者,現状吊先に関する意見は2つぐらい？,,,
5日目,神父ジムゾン,霊能者,パメは撤回してますが。,,,
5日目,神父ジムゾン,霊能者,娘>>931引き続き私は私以外の全員に【▼娘】を提案します。,Vote,Execution,
5日目,神父ジムゾン,霊能者,>>959【自吊り提案は撤回】年>>980現状▼パメねぇ。,Vote,Execution,
5日目,神父ジムゾン,霊能者,クラねぇを吊るかどうかはジムにぃに一任するよ。,,,
5日目,司書クララ,狂人, ,,,
5日目,神父ジムゾン,霊能者,やぁ、クララくんもよければ吊先希望出してくださいな。,,,
5日目,神父ジムゾン,霊能者,理由があればちゃんと考慮しますよ。,,,
5日目,司書クララ,狂人,甘いわヨアヒム・・・そんなんでニート脱出できると思っているのかしら。,,,
5日目,村娘パメラ,村人,ニコさんは[白]決め打ち…。,,,
5日目,村娘パメラ,村人,（照れる[改めて1から見直すヤコ評]やっぱり、ロックオンステルスな感じがしますが、白視は昨日より増えました。,,,
5日目,村娘パメラ,村人,・私は羊農の斬り合いは非ライン視しません。,,,
5日目,村娘パメラ,村人,狼陣営の連携がそもそも良くないと推測するから、険悪ムードが表に出てきたとも取れます。,,,
5日目,村娘パメラ,村人,同様に、4dヤコのオットー誘導も白くはないです。,,,
5日目,村娘パメラ,村人,狼が表でやれる範囲ですね…。,,,
5日目,村娘パメラ,村人,・>>866の●屋アピ、でも1d最後の希望出し1票目で,,,
5日目,司書クララ,狂人,>神父白確定なら誰でも良いわよ,,,
5日目,村娘パメラ,村人,狼が置きに行ける範囲です…。,,,
5日目,村娘パメラ,村人,でも、2d▼屋は重い位置の票で、ここは白要素。,,,
5日目,村娘パメラ,村人,・偽決め打ちの件は白アピだなと思います。,,,
5日目,村娘パメラ,村人,>>694「おらは村側」も白アピ。,,,
5日目,村娘パメラ,村人,私は弱い黒要素に取ります。,,,
5日目,村娘パメラ,村人,以上から、[ヤコは微白寄りだけど、決め打てない]です。,,,
5日目,村娘パメラ,村人,・あと、ヤコの私疑惑の起点が「ミスった狼を容赦なくぶった切る人」なんですが、私そんな極悪人じゃないんですけど…。,,,
5日目,村娘パメラ,村人,続いたら、ジムと一緒に小屋に入ってもらいますからね。,,,
5日目,司書クララ,狂人,じゃあこうしましょうか。,,,
5日目,司書クララ,狂人,狼は今日灰襲撃する。,,,
5日目,司書クララ,狂人,そのかわり村側は確定白吊る。,,,
5日目,司書クララ,狂人,交換条件よ。,,,
5日目,司書クララ,狂人,悪くないと思うけどどうかしら。,,,
5日目,農夫ヤコブ,村人,狼が苦しい反応をしそうな場面ごとに灰の反応を比較してみただ。,,,
5日目,農夫ヤコブ,村人,斑アルへの反応とGJへの反応だ。,,,
5日目,農夫ヤコブ,村人,娘：>>356黒視→>>392、>>393ニコの考察で黒視から白視→>>613アルビン吊りたくないから▽長年：>>453判断しにくい、白っぽいかも→>>454アルにぃ昨日から僕を疑ってるのはなんで？,questtion,action,
5日目,農夫ヤコブ,村人,→>>505アルにぃ吊りは消極的反対旅：>>367、>>425、>>439とひたすらアル白視,,,
5日目,農夫ヤコブ,村人,狼ならまず斑は積極的に吊りたいはずだが、斑といえど白2だしリザの斑吊り発言が黒視招いたのを見たら、吊り反対の立場に変換しないといけなくなるはず。,,,
5日目,農夫ヤコブ,村人,その動きに当てはまってるのは娘だけ。,,,
5日目,農夫ヤコブ,村人,年が最初から演技してた可能性もなくはない。,,,
5日目,農夫ヤコブ,村人,旅狼なら恐ろしいほどの白狼。,,,
5日目,農夫ヤコブ,村人,GJへの反応娘：3d23:48「まだハトさん。,,,
5日目,農夫ヤコブ,村人,【ヨアさん白確定、リザちゃん霊白確認】,Information,,
5日目,農夫ヤコブ,村人,白確定は嬉しいです！,,,
5日目,農夫ヤコブ,村人,GJで占いも霊も出たのがすごくいい！,,,
5日目,農夫ヤコブ,村人,」年：3d20:19「おおおおおおＧＪ！,,,
5日目,農夫ヤコブ,村人,」旅：3d20:19「ＧＪ～～カパパー♪テンション上がるカパー！,,,
5日目,農夫ヤコブ,村人,」娘は時間がたってるし鳩、不自然さはなし。,,,
5日目,農夫ヤコブ,村人,年、旅は反応早く村人として自然。,,,
5日目,農夫ヤコブ,村人,誰が演技しててもおかしくないか。,,,
5日目,神父ジムゾン,霊能者,襲撃先を決めるのはクララくんではなくてLWでは？,questtion,action,
5日目,神父ジムゾン,霊能者,さすがにLW的に灰襲撃はしたくないでしょうから難しそうです。,,,
5日目,神父ジムゾン,霊能者,まあ確定白を村側が吊るというのもありえませんが。,,,
5日目,神父ジムゾン,霊能者,時間過ぎてしまいましたね。,,,
5日目,神父ジムゾン,霊能者,今日は全員の希望見てから決めたいので決定少し伸ばします。,,,
5日目,農夫ヤコブ,村人,でもパメラの反応が一番村人としての喜びに欠ける印象。,,,
5日目,農夫ヤコブ,村人,ペタとパメラは質問の回答感謝するだよ。,,,
5日目,農夫ヤコブ,村人,どっちか白、どっちか黒と思うべが、どっちの返事からも納得できる答えが導けなかっただよ。,,,
5日目,農夫ヤコブ,村人,ペタ＞その答えだと、じゃあそもそも>>665の質問出したこと自体おかしいべ？,,,
5日目,農夫ヤコブ,村人,って感じちまうんだが。,,,
5日目,農夫ヤコブ,村人,ちなみに2人で指摘するのは、そこ目立たせておらを確実に吊りたいからだと想像してただよ。,,,
5日目,農夫ヤコブ,村人,パメラ＞>>692自体はまったく黒いとは感じないだよ。,,,
5日目,農夫ヤコブ,村人,可能性だけで釣ったと騒いだのが強引すぎただけ。,,,
5日目,農夫ヤコブ,村人,やっぱりパメラ狼が一番濃いと思うだよ。,,,
5日目,農夫ヤコブ,村人,昨日のオトの>>894「仮決定了解」、ヨアが突っ込んでたが正直おらも心の中で突っ込んだだよ。,Estimate,,
5日目,農夫ヤコブ,村人,考えたら、自分が吊られないとするとあの場面で代わりに吊られるのはどう考えてもパメラ。,Estimate,Wolf,
5日目,農夫ヤコブ,村人,>>876までは吊られるのを抵抗してたのに考え変えたのは娘と両狼だからと考えるの,,,
5日目,農夫ヤコブ,村人,が一番しっくりくるだよ。,,,
5日目,農夫ヤコブ,村人,ペタの白要素、>>715でおらを白視。,,,
5日目,農夫ヤコブ,村人,同じ場面で村長が狩人発言でおら疑問視してきたのに対し、逆にペタは白く見てる。,,,
5日目,農夫ヤコブ,村人,3dのあの時点でペタ狼とすると、旅屋を吊るのは難しいと思われるんで農娘を吊ることを考えると思う。,,,
5日目,農夫ヤコブ,村人,狼でそこを白くするのは相当マゾい。,,,
5日目,農夫ヤコブ,村人,▼パメラ間違いないと思うだ。,Vote,Execution,
5日目,旅人ニコラス,村人,ヤコ、ありがとうカパ～…,,,
5日目,旅人ニコラス,村人,頑張るカパ！,,,
5日目,旅人ニコラス,村人,ペタ>>979答えありがとカパ！,,,
5日目,旅人ニコラス,村人,狩人については、予想と希望や考察のぶれとかを見たかったからの質問だったカパ。,,,
5日目,旅人ニコラス,村人,パメもペタもどっちもそれっぽいカパけど…,,,
5日目,旅人ニコラス,村人,ややペタのが黒いと思ったカパ。,,,
5日目,旅人ニコラス,村人,パメ：>>827狩人予想したのはやや黒いカパけど、黙ってればいいところすんなり言ったのは白いカパ。,,,
5日目,旅人ニコラス,村人,ポク狩人予想したパメが考察しなかったのはなるほど頷けるカパ。,,,
5日目,旅人ニコラス,村人,ペタ：うん、普通は狩人予想なんてしないものカパけど、そんなに目星付けて狩人潜伏幅狭かったカパ？,,,
5日目,旅人ニコラス,村人,そんちょはペタが>>735言ってるカパから非狩と見てると思ってたカパ。,,,
5日目,旅人ニコラス,村人,ペタメインで見てきたカパ。,,,
5日目,旅人ニコラス,村人,パメについても含みつつカパ。,,,
5日目,旅人ニコラス,村人,文字数削りがきついカパ…！,,,
5日目,旅人ニコラス,村人,■1d：議題提出から始まり、そつない印象。,,,
5日目,旅人ニコラス,村人,>>108リナのＣＯに即非ＣＯで反応。,,,
5日目,旅人ニコラス,村人,>>127初日ＦＯ希望なので違和感は無いカパ。,,,
5日目,旅人ニコラス,村人,ＣＯ理由を問いリナの返,,,
5日目,旅人ニコラス,村人,事>>113、ペタは>>128納得した様子？,,,
5日目,旅人ニコラス,村人,>>178リナ非狼寄り予想>>271寡黙寄りはオトアルだったと思うカパけど>>280、アルをより気にしている風。,,,
5日目,旅人ニコラス,村人,>>281のオトへの発言促しは自然カパねー。,,,
5日目,旅人ニコラス,村人,■2d：リズ疑い>>442はポクも読んでナルホド！,,,
5日目,旅人ニコラス,村人,と思ったカパ。,,,
5日目,旅人ニコラス,村人,（違ったけど）リナ提出のペタ考察>>357、やや疑い気味？,,,
5日目,旅人ニコラス,村人,で、リナはポクとペタのラインを気にしている風。,,,
5日目,旅人ニコラス,村人,占い師考察>>450～,,,
5日目,旅人ニコラス,村人,、不自然に思うところはないカパ。,,,
5日目,旅人ニコラス,村人,>>461>>466は、占い師内訳判明後だからかも知れないけど、真トマを知っているからこその感情にも見えるカパ。,,,
5日目,旅人ニコラス,村人,穿ちかもしれないカパけど。,,,
5日目,旅人ニコラス,村人,リナは>>470ペタを前傾狼と疑いポクをラインと疑い>>477つつ、希望はパメオト>>504。,,,
5日目,旅人ニコラス,村人,やっぱり違和感。,,,
5日目,旅人ニコラス,村人,パメへのライン切りとペタラインの両方感じる所カパ。,,,
